county,year,ces_score
San Bernardino,2014,14.8729074717686
Sacramento ,2014,14.8574607283776
Riverside ,2014,14.8551683492548
Los Angeles,2014,14.8302270003362
Sacramento ,2014,14.8301660618899
Los Angeles,2014,14.806310430227
Los Angeles,2014,14.80384706566
Los Angeles,2014,14.8022200582768
Los Angeles,2014,14.7997845361671
Sacramento ,2014,14.7926259506095
Sacramento ,2014,14.7923180961802
Santa Clara,2014,14.7911926183835
Alameda ,2014,14.782472373328
Riverside ,2014,14.7799164861333
Santa Clara,2014,14.7764571426924
San Bernardino,2014,14.7729044703265
Alameda ,2014,14.7646119408494
Riverside ,2014,14.7576941610522
Sacramento ,2014,14.7484773879737
Riverside ,2014,14.7467428280753
Santa Clara,2014,14.7383901538508
Orange ,2014,14.7279961739575
Santa Clara,2014,14.7275312679111
Riverside ,2014,14.7161050887526
Sacramento ,2014,14.7156519874042
Alameda ,2014,14.7076409691082
Los Angeles,2014,14.6841635035283
Sacramento ,2014,14.6772896795383
Los Angeles,2014,14.6750872529701
Alameda ,2014,14.6639695203655
San Diego,2014,14.6604924257832
Los Angeles,2014,14.6568626386292
Los Angeles,2014,14.6515514694105
Sacramento ,2014,14.6432308581065
Alameda ,2014,14.6323318588707
Santa Clara,2014,14.6247805686799
Riverside ,2014,14.616226118529
Los Angeles,2014,14.6071697230445
Orange ,2014,14.6049819988056
Orange ,2014,14.6038828768554
Riverside ,2014,14.6029783497454
San Diego,2014,14.5997581868718
Los Angeles,2014,14.5884256893934
Orange ,2014,14.5851527266378
Los Angeles,2014,14.5763705352642
Los Angeles,2014,14.5763463715387
San Diego,2014,14.5692983369148
San Bernardino,2014,14.5514295391006
Riverside ,2014,14.5513922730423
Orange ,2014,14.5513374196217
San Diego,2014,14.5412147084128
Orange ,2014,14.5349098406301
Santa Clara,2014,14.5198821451204
Riverside ,2014,14.5046033887551
Santa Clara,2014,14.5020595204312
Orange ,2014,14.4985490400969
San Bernardino,2014,14.4894407140199
Orange ,2014,14.465963437416
San Diego,2014,14.4593233892808
Orange ,2014,14.4306025968501
San Diego,2014,14.4294829269144
Sacramento ,2014,14.4215061258647
San Diego,2014,14.4157580820329
Sacramento ,2014,14.4072327089823
Los Angeles,2014,14.4026187854476
San Diego,2014,14.3943377331102
Los Angeles,2014,14.3912039196496
San Diego,2014,14.3870277652141
Alameda ,2014,14.3795460937652
Los Angeles,2014,14.3702254091082
Los Angeles,2014,14.368051001375
Alameda ,2014,14.3675943472787
Santa Clara,2014,14.3618921490136
Los Angeles,2014,14.360852100947
San Diego,2014,14.3565025547735
Riverside ,2014,14.3554101855641
Orange ,2014,14.3534275380317
Orange ,2014,14.3525994831916
Santa Clara,2014,14.3491855569719
Riverside ,2014,14.3401305095159
Los Angeles,2014,14.3157297830096
Santa Clara,2014,14.2840633593745
Los Angeles,2014,14.2832816792337
Riverside ,2014,14.2772949839674
San Diego,2014,14.270821814199
Sacramento ,2014,14.267291541783
Los Angeles,2014,14.2604070847458
San Diego,2014,14.2337771852746
Los Angeles,2014,14.2265717588769
Orange ,2014,14.2257754645956
Alameda ,2014,14.2095628772489
Sacramento ,2014,14.2082621809466
Los Angeles,2014,14.2055980987185
Riverside ,2014,14.2029467408713
Riverside ,2014,14.1986345111497
Los Angeles,2014,14.1927474566054
Los Angeles,2014,14.1927156204561
Los Angeles,2014,14.1882911516156
Los Angeles,2014,14.1879654578562
Orange ,2014,14.1749584444394
Orange ,2014,14.1707481861433
Riverside ,2014,14.1692373359805
Santa Clara,2014,14.151696272866
Sacramento ,2014,14.1501481818417
Los Angeles,2014,14.1383138524152
Orange ,2014,14.1337281492898
Los Angeles,2014,14.1171859248854
San Diego,2014,14.1158493105532
San Diego,2014,14.1150869311567
Alameda ,2014,14.1136952870264
Santa Clara,2014,14.1099807504557
Riverside ,2014,14.1098041209296
Los Angeles,2014,14.1078057128026
Los Angeles,2014,14.1061147055626
San Diego,2014,14.1042340546524
Santa Clara,2014,14.1002545611942
Santa Clara,2014,14.0897635610456
Alameda ,2014,14.0807572819843
Santa Clara,2014,14.0765398174051
Santa Clara,2014,14.0746432295227
Los Angeles,2014,14.063733824011
Los Angeles,2014,14.0600710920488
Los Angeles,2014,14.0569702485932
San Bernardino,2014,14.055124029102
Sacramento ,2014,14.0549871097233
Los Angeles,2014,14.0442601541971
Alameda ,2014,14.0229481136934
Santa Clara,2014,14.0168442533349
Los Angeles,2014,14.0130817042732
San Diego,2014,14.0115357927716
Los Angeles,2014,14.0113626404031
Alameda ,2014,14.0064461159706
Santa Clara,2014,13.9901697555383
San Diego,2014,13.9834715783993
Santa Clara,2014,13.9783687236751
Orange ,2014,13.97221375162
Sacramento ,2014,13.9660207827995
Santa Clara,2014,13.9642652717668
Alameda ,2014,13.9604840140855
Orange ,2014,13.956499241899
Los Angeles,2014,13.9497710931736
Riverside ,2014,13.94481048695
Riverside ,2014,13.9386730392651
Santa Clara,2014,13.9234410985431
Santa Clara,2014,13.922865704555
San Diego,2014,13.9196386629565
Santa Clara,2014,13.913752112348
Alameda ,2014,13.9096723356497
Santa Clara,2014,13.9041659542693
Alameda ,2014,13.9016037174826
San Diego,2014,13.9009328528419
Alameda ,2014,13.8904241267487
San Diego,2014,13.8835707751538
Los Angeles,2014,13.8786841089222
San Diego,2014,13.8725808658852
Sacramento ,2014,13.8664895661285
Los Angeles,2014,13.8643581945195
Riverside ,2014,13.8625787339341
Orange ,2014,13.8378962442788
Orange ,2014,13.8282374690397
Alameda ,2014,13.8278421313416
San Diego,2014,13.8240493461271
Orange ,2014,13.8203927369858
San Diego,2014,13.8169527950763
Sacramento ,2014,13.8161107938107
San Diego,2014,13.8032457139346
Orange ,2014,13.7873801116383
Los Angeles,2014,13.7742078702448
Alameda ,2014,13.7731984866765
Orange ,2014,13.7727510042132
Orange ,2014,13.7711859557464
Santa Clara,2014,13.7585007935781
Los Angeles,2014,13.7513019183468
Santa Clara,2014,13.73530365493
San Diego,2014,13.6970117469066
Riverside ,2014,13.6896418610344
Santa Clara,2014,13.6877109803153
Sacramento ,2014,13.6732676236557
San Diego,2014,13.6713491649561
San Diego,2014,13.6592472959708
Orange ,2014,13.6532140244307
Sacramento ,2014,13.6506024145261
Sacramento ,2014,13.6463053910698
San Diego,2014,13.6399707028813
Orange ,2014,13.635458624788
Orange ,2014,13.6354457870215
Orange ,2014,13.6327814906206
Santa Clara,2014,13.6288488254041
Santa Clara,2014,13.6202290273679
Orange ,2014,13.6171863507112
Santa Clara,2014,13.5982109223022
Los Angeles,2014,13.5969921785725
Los Angeles,2014,13.5969768211265
Santa Clara,2014,13.592160983083
San Diego,2014,13.5807925801731
Santa Clara,2014,13.5753177451788
San Diego,2014,13.5717626791175
Riverside ,2014,13.5685428689989
Alameda ,2014,13.5591913812612
Los Angeles,2014,13.5474507587118
Orange ,2014,13.5474062863703
Sacramento ,2014,13.5441187094742
Riverside ,2014,13.5434716810007
San Bernardino,2014,13.5368784107136
San Diego,2014,13.5270996105463
Orange ,2014,13.5213386155624
Orange ,2014,13.5197065940171
Alameda ,2014,13.5178496028965
San Diego,2014,13.5106633764559
San Diego,2014,13.5090825170009
Santa Clara,2014,13.5081346892004
San Bernardino,2014,13.5017772231101
Los Angeles,2014,13.4904995790523
San Diego,2014,13.4836329739437
Orange ,2014,13.4828314135325
Los Angeles,2014,13.4765916794623
San Diego,2014,13.4763748736482
San Diego,2014,13.4559336595424
Orange ,2014,13.4477273156993
Los Angeles,2014,13.4395193340645
San Diego,2014,13.4357439220394
Los Angeles,2014,13.4345626459423
San Diego,2014,13.4293863929572
Santa Clara,2014,13.4284606879418
San Diego,2014,13.4257758183586
San Diego,2014,13.4097344180305
Los Angeles,2014,13.4061137521159
Los Angeles,2014,13.401774410644
Sacramento ,2014,13.3931661905346
Los Angeles,2014,13.3848501272519
Alameda ,2014,13.3759279424907
Santa Clara,2014,13.3712102711566
Los Angeles,2014,13.3636153275202
San Diego,2014,13.3606129279388
Sacramento ,2014,13.3546256153511
Alameda ,2014,13.3471212541892
Orange ,2014,13.3421989092973
San Bernardino,2014,13.3410132993517
San Bernardino,2014,13.3074122406751
Los Angeles,2014,13.2944092209502
Sacramento ,2014,13.2832042822415
San Diego,2014,13.2820916422113
Orange ,2014,13.2792479950306
San Bernardino,2014,13.2771951114349
Alameda ,2014,13.2749607101352
Los Angeles,2014,13.2738895944215
Riverside ,2014,13.268053815353
San Bernardino,2014,13.2617553979495
San Diego,2014,13.2516397922365
Santa Clara,2014,13.2431104002972
Sacramento ,2014,13.2352632367527
Alameda ,2014,13.223532793708
Los Angeles,2014,13.2229220990115
Riverside ,2014,13.2203153646865
Santa Clara,2014,13.2200966565144
Los Angeles,2014,13.2172956549076
San Diego,2014,13.1988072553302
San Diego,2014,13.1956419962706
Alameda ,2014,13.1836246121357
Los Angeles,2014,13.1763806976351
Los Angeles,2014,13.1695972545452
San Diego,2014,13.1673032880244
Santa Clara,2014,13.1518674674436
Los Angeles,2014,13.1447188850132
San Diego,2014,13.1368726033565
San Diego,2014,13.1344828638216
Riverside ,2014,13.1332585138052
Los Angeles,2014,13.1296904965917
San Diego,2014,13.1278535873159
Los Angeles,2014,13.1171752616022
Los Angeles,2014,13.113760970029
Los Angeles,2014,13.1087125403799
San Diego,2014,13.0992418718065
Orange ,2014,13.0978235190746
Orange ,2014,13.0902727958117
San Bernardino,2014,13.0848840582626
San Diego,2014,13.0832335170737
Riverside ,2014,13.0537295326946
Orange ,2014,13.0515663879283
Alameda ,2014,13.046865623643
Santa Clara,2014,13.0438360367209
San Diego,2014,13.0363861762244
Riverside ,2014,13.0250452882136
Sacramento ,2014,13.0238225129968
Los Angeles,2014,13.01795740486
Los Angeles,2014,13.0168020814608
Orange ,2014,12.997696234446
Sacramento ,2014,12.9749145783329
Riverside ,2014,12.9665728269186
Sacramento ,2014,12.9660920342936
Santa Clara,2014,12.9646868216897
San Diego,2014,12.9595824425595
Los Angeles,2014,12.947333802249
San Diego,2014,12.9413840832779
San Diego,2014,12.9392183684386
San Diego,2014,12.9203094847627
Los Angeles,2014,12.9173997085961
Santa Clara,2014,12.9152116693973
San Bernardino,2014,12.9055642705107
Los Angeles,2014,12.886397976387
Los Angeles,2014,12.8854576320343
Santa Clara,2014,12.8833119234495
Santa Clara,2014,12.8704599207095
Sacramento ,2014,12.8668536043691
Los Angeles,2014,12.8517172602836
Orange ,2014,12.8465521442814
Santa Clara,2014,12.8444542340148
Los Angeles,2014,12.8440153562567
Alameda ,2014,12.8317756860049
Los Angeles,2014,12.8217188392155
San Diego,2014,12.8023369361255
Orange ,2014,12.7972929159153
Sacramento ,2014,12.7945060371115
San Diego,2014,12.7940114996354
Riverside ,2014,12.7836673212055
Sacramento ,2014,12.7828201042035
Los Angeles,2014,12.776742423314
Orange ,2014,12.7731932155072
Santa Clara,2014,12.754038612696
Santa Clara,2014,12.7487641804029
San Diego,2014,12.728048371636
Santa Clara,2014,12.7203612833239
Orange ,2014,12.7050089019265
Alameda ,2014,12.7002601755438
Riverside ,2014,12.6882027285064
Santa Clara,2014,12.6581637531983
Los Angeles,2014,12.6555405527685
Santa Clara,2014,12.6515830687099
Alameda ,2014,12.6455793908044
Alameda ,2014,12.6442819574869
Santa Clara,2014,12.6376676604753
Los Angeles,2014,12.6376264763154
Riverside ,2014,12.6369878509727
Los Angeles,2014,12.6353123523594
Los Angeles,2014,12.6197671147006
Los Angeles,2014,12.6096778144406
San Diego,2014,12.6092447067482
Santa Clara,2014,12.597887969954
San Diego,2014,12.5907798661732
San Diego,2014,12.5828563185476
Riverside ,2014,12.5817205856557
Alameda ,2014,12.5718657919576
Los Angeles,2014,12.5670717491409
Santa Clara,2014,12.5459166720655
Los Angeles,2014,12.5426150353584
Orange ,2014,12.5416649020512
Santa Clara,2014,12.5345959162931
Orange ,2014,12.5214518575137
Riverside ,2014,12.5120831477673
Alameda ,2014,12.5083789418822
Santa Clara,2014,12.5062045593458
Los Angeles,2014,12.5013111655702
Los Angeles,2014,12.4976349029297
Los Angeles,2014,12.4762849034558
Santa Clara,2014,12.4733367903671
Los Angeles,2014,12.470812210189
San Bernardino,2014,12.4537574326007
San Diego,2014,12.4436330584034
San Bernardino,2014,12.4390532387294
San Diego,2014,12.4221322687157
Los Angeles,2014,12.4001169352974
Los Angeles,2014,12.3856585991437
Alameda ,2014,12.3722354480754
San Diego,2014,12.3714644009817
Sacramento ,2014,12.3607962043791
Sacramento ,2014,12.3455602069733
Orange ,2014,12.3447207253871
San Diego,2014,12.3348636387807
San Diego,2014,12.3206349966013
Santa Clara,2014,12.3184066299336
Los Angeles,2014,12.3096392290781
Santa Clara,2014,12.3067741016305
Riverside ,2014,12.2918445854287
Orange ,2014,12.2581651143291
Los Angeles,2014,12.2512881911334
San Diego,2014,12.2389939698226
San Diego,2014,12.2361003699978
Orange ,2014,12.2243429915803
Santa Clara,2014,12.2174798636293
Alameda ,2014,12.2164800044491
Los Angeles,2014,12.200415057717
Santa Clara,2014,12.1962329946333
Orange ,2014,12.1856192357042
Orange ,2014,12.1761061861234
San Diego,2014,12.1750174956459
Los Angeles,2014,12.1619755846694
Alameda ,2014,12.1577254398483
San Diego,2014,12.1549532885707
Riverside ,2014,12.1453168250927
Los Angeles,2014,12.1435441046497
Orange ,2014,12.1324452948374
Orange ,2014,12.1319566660094
Sacramento ,2014,12.1307445112413
Alameda ,2014,12.1187541380695
Alameda ,2014,12.116474558918
Santa Clara,2014,12.1020400589315
Orange ,2014,12.0978784178494
Sacramento ,2014,12.0956484007917
Orange ,2014,12.0931405638833
Los Angeles,2014,12.080997535935
Sacramento ,2014,12.0773918747112
Los Angeles,2014,12.0730422907425
Alameda ,2014,12.0547500230097
Los Angeles,2014,12.0545323227094
Orange ,2014,12.0531354124491
Los Angeles,2014,12.0217885345557
San Diego,2014,12.0172722485978
Los Angeles,2014,12.0142503089026
San Diego,2014,11.999510436371
Orange ,2014,11.9774638841249
Santa Clara,2014,11.9735823306051
Orange ,2014,11.9679782360575
San Diego,2014,11.9638884058383
Santa Clara,2014,11.9551399403735
San Diego,2014,11.9352158148746
Orange ,2014,11.932441635255
Orange ,2014,11.8948079682785
Los Angeles,2014,11.8747011408262
Los Angeles,2014,11.8702428200929
San Bernardino,2014,11.8650963245215
Santa Clara,2014,11.8571487391544
Orange ,2014,11.8301515334184
Los Angeles,2014,11.8245215113698
Santa Clara,2014,11.8091750890142
San Bernardino,2014,11.8050535360314
Alameda ,2014,11.7999888670485
Alameda ,2014,11.7973107502061
San Diego,2014,11.7814388991049
San Diego,2014,11.7717565270682
Orange ,2014,11.7615357625354
Riverside ,2014,11.7442605255979
Santa Clara,2014,11.7418595356944
Orange ,2014,11.7414342894018
Santa Clara,2014,11.7402274259604
San Bernardino,2014,11.7378574533104
San Diego,2014,11.7342851778388
San Diego,2014,11.7278601591438
Alameda ,2014,11.7086063943497
Alameda ,2014,11.6949436973606
San Diego,2014,11.6925113878422
Orange ,2014,11.6773385336022
Riverside ,2014,11.6731785429101
Los Angeles,2014,11.6655240340527
Santa Clara,2014,11.6641239489964
Riverside ,2014,11.6522352826836
Orange ,2014,11.6503576805855
Orange ,2014,11.6503453971484
San Diego,2014,11.6242272697605
Los Angeles,2014,11.6227163692041
San Diego,2014,11.6183613679247
Santa Clara,2014,11.6058721360266
Orange ,2014,11.6026854470937
Alameda ,2014,11.5948619937324
Orange ,2014,11.5743292522724
San Diego,2014,11.5732503255527
Los Angeles,2014,11.56619725157
San Diego,2014,11.5634905489648
Los Angeles,2014,11.5578750906631
Sacramento ,2014,11.5455367749628
Santa Clara,2014,11.5415199398559
Los Angeles,2014,11.5394034469537
Santa Clara,2014,11.525403087728
Orange ,2014,11.5019972440351
Alameda ,2014,11.5013050629067
Los Angeles,2014,11.4949746581732
Orange ,2014,11.4944955033398
Riverside ,2014,11.4900552865031
Los Angeles,2014,11.4895453033922
San Diego,2014,11.4818467001452
Orange ,2014,11.4727525346665
Los Angeles,2014,11.4694288507645
San Diego,2014,11.4659354538565
Orange ,2014,11.4611129764578
Riverside ,2014,11.4514667618205
Riverside ,2014,11.4480170183581
Santa Clara,2014,11.4454354556304
Los Angeles,2014,11.4420766347992
San Bernardino,2014,11.4312596385296
Santa Clara,2014,11.3963307843988
Orange ,2014,11.3950288156584
Riverside ,2014,11.3917042246719
Orange ,2014,11.3908167179962
San Diego,2014,11.3904017519956
Orange ,2014,11.3902062626692
San Diego,2014,11.3873462627692
Sacramento ,2014,11.3725317825305
San Diego,2014,11.3496683754192
Los Angeles,2014,11.3468670336556
Los Angeles,2014,11.3390765125041
Los Angeles,2014,11.3369110748295
Los Angeles,2014,11.3355305046902
Riverside ,2014,11.3340823567493
Alameda ,2014,11.3290295176612
San Diego,2014,11.3265580901201
Orange ,2014,11.325233948201
Los Angeles,2014,11.3120872185614
Alameda ,2014,11.3116287125007
Orange ,2014,11.3112683857478
Los Angeles,2014,11.307479682414
Sacramento ,2014,11.3066199048101
Los Angeles,2014,11.2886640772694
San Bernardino,2014,11.2833250403965
Los Angeles,2014,11.2827733313947
Los Angeles,2014,11.2799571235227
Los Angeles,2014,11.2787381026282
Orange ,2014,11.268981425246
Alameda ,2014,11.2676124078367
Santa Clara,2014,11.2642671932743
Alameda ,2014,11.2640832440796
Orange ,2014,11.2626465732783
Orange ,2014,11.2620526596466
Riverside ,2014,11.2418920748342
Riverside ,2014,11.2396840545778
Orange ,2014,11.2350111075531
Los Angeles,2014,11.2250941785609
San Bernardino,2014,11.2243754274132
Los Angeles,2014,11.2226577115715
Sacramento ,2014,11.2204872345382
Riverside ,2014,11.2101369332873
Los Angeles,2014,11.2094243679525
San Diego,2014,11.1988041082506
San Diego,2014,11.1763228735125
Sacramento ,2014,11.153342427293
Alameda ,2014,11.1445952342663
San Diego,2014,11.1442786113527
Alameda ,2014,11.1410857492053
Sacramento ,2014,11.1405559362175
Riverside ,2014,11.1366416394639
Sacramento ,2014,11.1342334810725
Orange ,2014,11.1329439721468
Alameda ,2014,11.1159625550243
Orange ,2014,11.1087204672913
Los Angeles,2014,11.1079238706484
San Diego,2014,11.1020342460311
San Diego,2014,11.1018475755826
Santa Clara,2014,11.0944481464694
Riverside ,2014,11.0764767599084
San Diego,2014,11.0689486381697
Santa Clara,2014,11.0669301733947
Sacramento ,2014,11.0472300095994
Los Angeles,2014,11.0362093098485
Orange ,2014,11.036022034677
San Diego,2014,11.0297513463453
San Diego,2014,11.0238551957583
Riverside ,2014,11.0155673528849
Los Angeles,2014,10.9778109019311
San Diego,2014,10.9662840867773
Los Angeles,2014,10.953036834528
Santa Clara,2014,10.951151874966
San Diego,2014,10.9361751903658
Los Angeles,2014,10.9359060886057
Los Angeles,2014,10.9220969730466
Alameda ,2014,10.9107085638823
Santa Clara,2014,10.9051150645866
