census_tract,2014_traffic,2019_traffic,2021_traffic,2014_asthma,2019_asthma,2021_asthma,delta_traffic,delta_asthma
6005000102,7.1597854559062,3.6972051635543295,1.6125,32.4685044280903,85.2512155591572,73.1430707876371,-5.5472854559062,40.6745663595468
6005000200,1.04777348135213,3.18335631031458,1.925,34.0401646501185,42.899887794539296,34.1849451645065,0.87722651864787,0.1447805143880032
6005000301,2.71922165398528,0.664243639553829,1.025,47.0500187102407,54.7936666251091,46.5104685942173,-1.69422165398528,-0.5395501160233991
6005000303,11.3009854060122,9.186614864018049,7.9625,48.521890981664,64.655279890288,56.9416749750748,-3.3384854060122002,8.419783993410796
6005000304,4.54035175252588,4.26118561223211,4.5875,60.3093426468754,76.97294601670609,73.3050847457627,0.047148247474120275,12.995742098887298
6005000401,4.51540476487464,14.8640180473744,24.675,55.357365598104,85.9244483231517,70.1894317048853,20.15959523512536,14.83206610678129
6005000402,6.76063365348634,19.1001378618875,12.35,48.8586753149557,74.79117317042758,56.8419740777667,5.58936634651366,7.983298762811003
6005000500,4.66508669078209,11.116681288382,9.95,74.653860546339,98.3044508166064,94.2547357926221,5.2849133092179095,19.600875246283096
6007000102,20.681052762878892,40.5689936082216,42.975,45.5531994511663,29.323027053983296,41.9865403788634,22.29394723712111,-3.5666590723028975
6007000103,3.16826743170762,13.5731294648452,10.175,26.1070225770238,23.999501309063696,38.4097706879362,7.006732568292381,12.302748110912404
6007000104,2.89385056754397,33.0868529890964,31.025,28.215043033553705,20.44632838798149,34.2971086739781,28.131149432456027,6.082065640424396
6007000201,30.5475863789447,18.8745456824163,32.8375,23.5250093551204,29.3604288742052,47.432701894317,2.289913621055298,23.9076925391966
6007000202,41.3371585381065,48.6527133726031,56.7375,29.774229761756292,23.9122303952126,39.9675972083749,15.400341461893497,10.193367446618605
6007000300,57.2408631657727,41.7972176964532,50.2,33.5661718847449,26.8171050991148,38.21036889332,-7.0408631657726986,4.644197008575105
6007000401,9.62953723337907,2.70710615365334,11.8875,23.5250093551204,29.3604288742052,47.432701894317,2.2579627666209294,23.9076925391966
6007000402,36.160658600474,22.860007519739295,44.0375,29.125608082824,23.9371649420272,35.4187437686939,7.8768413995260005,6.293135685869899
6007000501,14.0701010353,7.494673517984711,30.9875,47.074965697892,36.9031292856252,46.5852442671984,16.9173989647,-0.4897214306935993
6007000502,16.1032805288761,38.375736307808,41.6875,46.176874142447296,22.8026430619623,55.8823529411765,25.5842194711239,9.705478798729203
6007000601,13.2717974304603,22.3461586664996,47.425,52.026942746663295,53.933424760005,64.8305084745763,34.1532025695397,12.80356572791301
6007000603,32.5558188848697,29.326983331244495,31.675,49.3950355494574,36.391971075925696,44.9775672981057,-0.8808188848697007,-4.4174682513517
6007000604,14.332044405638,23.9754355182354,18.5,52.026942746663295,53.933424760005,58.5992023928215,4.167955594362001,6.572259646158209
6007000700,59.8602968691531,54.768768016042095,66.8875,51.9271547960584,52.0009973818726,64.8305084745763,7.0272031308469,12.903353678517902
6007000800,40.0773356617188,50.8209048752977,51.1625,50.2432331295996,43.984540580974894,64.8305084745763,11.085164338281203,14.587275344976703
6007000901,41.2997380566297,16.6436896854242,53.7875,32.9923911687664,47.32576985413289,53.6764705882353,12.487761943370302,20.684079419468894
6007000903,58.064113758263694,41.1329740568994,52.0125,32.9923911687664,47.32576985413289,54.6984047856431,-6.0516137582636915,21.706013616876696
6007000904,20.2943744542846,21.168066173706,18.5875,33.4164899588375,44.9195860865229,46.6849451645065,-1.706874454284602,13.268455205669
6007001000,26.5435948609205,47.2866273969169,42.5,33.104652613197,46.1538461538462,51.0094715852443,15.9564051390795,17.904818972047302
6007001100,7.75851315953599,13.8989848351924,9.85,33.0797056255457,46.3408552549557,52.8414755732802,2.0914868404640092,19.7617699477345
6007001200,18.5106648372209,11.9939842085474,16.6125,33.004864662592,44.5331006108964,50.5483549351944,-1.8981648372209001,17.543490272602405
6007001300,64.3382811525508,41.346033337511,63.55,32.9923911687664,47.32576985413289,54.6984047856431,-0.7882811525508089,21.706013616876696
6007001400,8.382187850817012,3.2334879057526,8.7875,26.131969564675096,23.5008103727715,36.1166500498504,0.4053121491829881,9.984680485175303
6007001500,13.608581763752,6.278982328612609,8.4625,36.6720718473244,28.4253833686573,20.0024925224327,-5.146081763751999,-16.669579324891703
6007001600,4.78982162903829,1.56661235743828,5.7125,37.3830609953848,27.1163196608902,25.2243270189432,0.9226783709617106,-12.158733976441603
6007001702,7.60883123362854,6.93069306930693,4.2,84.40813271797428,61.7504051863857,56.3683948155533,-3.40883123362854,-28.03973790242098
6007001703,12.3737058750156,9.499937335505699,4.45,84.81975801421981,75.1277895524249,57.2283150548355,-7.9237058750156,-27.591442959384317
6007001704,10.3155793937882,1.67940844717383,8.425,85.1565423475115,69.2557037775838,54.1874376869392,-1.8905793937881992,-30.969104660572306
6007001800,20.019957590121,28.474746208798095,17.675,75.43969065735308,52.9111083406059,41.6749750747757,-2.3449575901209982,-33.76471558257738
6007001900,16.864163652239,19.0876049630279,16.3375,75.47711113882998,58.621119561152,52.4800598205384,-0.5266636522390016,-22.997051318291582
6007002000,14.8933516277909,10.8033588168943,13.7125,75.25258824996878,56.800897643685296,59.3843469591226,-1.180851627790899,-15.868241290846179
6007002100,20.3941624048896,39.1402431382379,20.625,74.44181115130348,56.2523376137639,59.3594217347956,0.23083759511040114,-15.08238941650788
6007002200,28.215043033553705,15.6661235743828,31.3875,76.924036422602,52.4498192245356,51.931704885344,3.172456966446294,-24.992331537258003
6007002300,8.58176375202694,4.66223837573631,3.8,83.12336285393539,58.1847649918963,55.4212362911266,-4.781763752026941,-27.702126562808793
6007002400,1.28476986403892,2.14312570497556,0.2875,93.48883622302608,71.8488966463034,47.357926221336,-0.99726986403892,-46.13091000169008
6007002500,22.9512286391418,6.51710740694323,7.9,97.0936759386304,89.2532103229024,68.5692921236291,-15.051228639141799,-28.5243838150013
6007002601,4.80229512286391,1.52901366085976,2.95,94.6363976549832,88.0064829821718,66.3384845463609,-1.85229512286391,-28.297913108622296
6007002602,7.17225894973182,2.4313823787442,4.2375,94.6363976549832,88.0064829821718,66.3384845463609,-2.93475894973182,-28.297913108622296
6007002700,13.084695023076,21.4563228474746,21.425,94.6488711488088,87.7322029672111,65.4411764705882,8.340304976924001,-29.20769467822059
6007002800,19.39628289884,30.3170823411455,39.7375,96.2828988399651,87.1462411170677,64.9800598205384,20.341217101159998,-31.3028390194267
6007002900,9.03080952974928,9.123950369720522,24.2375,97.106149432456,89.5274903378631,69.0927218344965,15.20669047025072,-28.013427597959492
6007003001,15.7166022202819,19.4761248276726,17.975,94.6363976549832,88.0064829821718,66.3384845463609,2.258397779718102,-28.297913108622296
6007003002,13.0472745415991,12.5078330617872,21.8125,94.72371211176248,87.89427752150598,66.0892323030907,8.7652254584009,-28.634479808671784
6007003100,10.9018336035924,6.34164682291014,8.0375,94.6363976549832,88.0064829821718,66.3384845463609,-2.864333603592401,-28.297913108622296
6007003200,6.19932643133342,1.47888206542173,1.675,95.659224148684,78.5687570128413,53.0658025922233,-4.52432643133342,-42.593421556460704
6007003300,4.87713608581764,2.25592179471112,2.225,94.44929524759888,70.5024311183144,47.1335992023928,-2.65213608581764,-47.31569604520608
6007003400,13.6584757390545,8.860759493670889,8.125,42.7840838218785,51.6643809998753,67.0613160518445,-5.5334757390545,24.277232229966003
6007003501,8.0079830360484,2.55671136733927,3.7125,39.6657103654734,59.0200723101858,74.8255234297109,-4.295483036048399,35.1598130642375
6007003502,6.46126980167145,2.71963905251285,2.025,39.6906573531246,57.4990649544945,73.3549351944168,-4.43626980167145,33.6642778412922
6007003600,3.96657103654734,1.02769770647951,1.0625,72.5333665959835,64.5680089764369,74.4267198404786,-2.90407103654734,1.8933532444951027
6007003700,15.9411251091431,15.8917157538539,16.475,97.0437819633279,89.09113576860739,69.080259222333,0.533874890856902,-27.963522740994904
6009000120,0.5114132468504429,3.09562601829803,2.775,62.928776350255696,58.5089141004862,41.1764705882353,2.263586753149557,-21.7523057620204
6009000121,5.63801920918049,9.66286502067928,8.05,49.7941873518773,27.2285251215559,22.6944167497507,2.411980790819511,-27.099770602126597
6009000122,4.29088187601347,13.1595438024815,7.875,43.4451789946364,9.71200598429124,5.05982053838485,3.5841181239865296,-38.38535845625155
6009000210,3.23063490083572,4.023060533901489,5.725,48.7713608581764,62.211694302456095,49.5762711864407,2.4943650991642796,0.8049103282642989
6009000220,0.336784333291755,1.24075698709111,1.775,48.9584632655607,59.5312305198853,57.8389830508475,1.4382156667082449,8.8805197852868
6009000300,1.54671323437695,4.536909387141249,3.65,88.0628664088811,67.0115945642688,85.7552342971087,2.10328676562305,-2.3076321117724063
6009000400,0.1995759012099289,0.6767765384133348,0.1875,32.1691405762754,46.3159207081411,76.6575274177468,-0.012075901209928908,44.4883868414714
6009000501,7.970562554571529,22.7973430254418,9.35,30.5351128851191,22.017204837302096,14.0952143569292,1.3794374454284704,-16.4398985281899
6009000503,5.949856554821009,18.511091615490695,7.5,23.4501683921666,43.6354569255704,34.8454636091725,1.5501434451789908,11.395295217005899
6009000504,1.40950480229512,1.22822408823161,0.65,23.4626418859923,42.5757386859494,40.5782652043868,-0.75950480229512,17.1156233183945
6011000100,9.20543844330797,1.70447424489284,2.05,26.8554322065611,34.1727964094253,45.376370887338,-7.155438443307971,18.520938680776897
6011000200,4.47798428339778,2.3561849855871695,2.8125,50.3430210802046,62.0371524747538,44.7283150548355,-1.66548428339778,-5.614706025369102
6011000300,10.9766745665461,2.5191126707607494,3.3,48.6715729075714,26.9542451065952,37.524925224327,-7.6766745665461,-11.146647683244403
6011000400,9.09317699887739,1.8423361323474097,1.6,40.351752525882496,34.9831691809001,37.7741774675972,-7.49317699887739,-2.577575058285298
6011000500,1.55918672820257,1.07782930191753,1.8,50.4053885493327,60.1795287370652,43.7562313060818,0.24081327179743006,-6.649157243250897
6013302005,40.376699513533694,39.4911643063041,17.25,84.7948110265685,90.0635830943773,83.8983050847458,-23.126699513533694,-0.8965059418226957
6013302006,40.4889609579643,25.2161925053265,19.8125,84.7948110265685,90.0635830943773,83.8983050847458,-20.676460957964302,-0.8965059418226957
6013302007,32.8052887613821,42.336132347412,15.775,84.6451291006611,88.10622116943021,83.8983050847458,-17.030288761382103,-0.7468240159152941
6013302008,17.9119371335911,10.4023060533901,9.0125,84.94449295247598,87.80700660765491,78.913260219342,-8.8994371335911,-6.031232733133976
6013302009,22.1653985281277,25.0156661235744,66.3375,85.7926905326182,94.414661513527,90.8649052841476,44.17210147187231,5.072214751529401
6013302010,7.4591493077210895,14.162175711242,22.525,84.7324435574404,89.37788305697539,83.2128614157527,15.065850692278909,-1.5195821416877067
6013303102,59.2241486840464,27.4219827045996,16.975,69.2777847074966,67.9466400698167,62.2756729810568,-42.249148684046396,-7.002111726439793
6013303103,16.2654359486092,10.001253289886,17.2375,68.0054883372833,75.96309687071438,64.1076769690927,0.9720640513908023,-3.8978113681906024
6013303201,12.0119745540726,28.7880686802858,54.175,80.66608457028809,90.82408677222288,84.7333000997009,42.163025445927396,4.067215529412806
6013303202,33.5412248970937,29.9661611730793,49.05,67.3693401521766,75.8134895898267,66.7372881355932,15.508775102906299,-0.6320520165834012
6013303203,33.2169140576275,41.7220203032962,65.4625,67.4067606336535,75.7511532227902,66.7372881355932,32.24558594237251,-0.6694724980603013
6013303204,28.838717724834705,29.1264569494924,51.0375,67.3693401521766,75.8134895898267,66.7372881355932,22.198782275165296,-0.6320520165834012
6013303205,18.535611824872092,17.9972427622509,32.45,67.3069726830485,75.7262186759756,66.7372881355932,13.914388175127911,-0.5696845474552958
6013304001,2.494698765124109,13.4227346785311,18.05,67.4192341274791,75.2025931928687,65.777666999003,15.555301234875891,-1.6415671284760975
6013304002,13.0597480354247,22.5090863516731,25.0125,62.6169390046152,57.6611395087894,51.1590229312064,11.952751964575299,-11.457916073408796
6013304003,48.9709367593863,11.6054643439027,13.3875,0.0498939753024822,50.2306445580352,31.2437686939182,-35.5834367593863,31.193874718615717
6013304004,50.9791692653112,12.6206291515227,17.4125,0.0249469876512411,53.0482483480863,32.5523429710867,-33.5666692653112,32.52739598343546
6013304005,18.49819134339529,12.5830304549442,21.3875,1.72134214793564,45.7548934048124,26.9192422731805,2.889308656604708,25.19790012524486
6013305000,62.5171510540102,53.4026820403559,32.4,99.5010602469752,99.6135145243735,99.3768693918245,-30.1171510540102,-0.12419085515070094
6013306002,32.2065610577523,18.2353678405815,28.925,99.20169639516028,98.97768358060088,98.8409770687936,-3.2815610577523024,-0.36071932636667725
6013306003,17.6624672570787,30.5176087228976,35.3125,99.5010602469752,99.6135145243735,99.4890329012961,17.6500327429213,-0.012027345679101131
6013306004,12.9599600848198,15.2901366085976,21.125,99.5010602469752,99.6135145243735,99.4890329012961,8.1650399151802,-0.012027345679101131
6013307101,25.8575527005114,19.4385261310941,50.85,99.5010602469752,99.6135145243735,99.4890329012961,24.992447299488603,-0.012027345679101131
6013307102,70.9617063739554,65.559593934077,53.6375,99.5010602469752,99.6135145243735,99.4890329012961,-17.32420637395539,-0.012027345679101131
6013307201,80.9405014344518,64.3439027447048,47.95,99.4012722963702,99.3517017828201,99.389332003988,-32.9905014344518,-0.011940292382192297
6013307202,87.0649869028315,73.75610978819398,58.7,99.5010602469752,99.6135145243735,99.3519441674975,-28.364986902831504,-0.14911607947769312
6013307204,63.2530871897218,50.50758240381,26.35,99.5010602469752,99.6135145243735,99.4890329012961,-36.9030871897218,-0.012027345679101131
6013307205,64.1885992266434,40.869783180849694,33.9625,99.4137457901958,99.5013090637078,99.4890329012961,-30.226099226643406,0.07528711110029462
6013308001,68.2175377323188,67.3267326732673,72.4625,99.376325308719,99.31429996259824,99.2397806580259,4.244962267681203,-0.13654465069311073
6013308002,70.8494449295248,50.7958390775786,80.6,91.3433952850193,80.4762498441591,79.9476570289133,9.750555070475201,-11.395738256106
6013309000,11.3134588998378,12.207043489159,15.7125,98.59049519770488,98.8280762997132,93.2203389830508,4.399041100162201,-5.370156214654088
6013310000,19.6706997630036,14.137109913523,23.65,98.59049519770488,98.8280762997132,97.8813559322034,3.979300236996398,-0.7091392655014772
6013311000,79.16926531121369,76.8893345030706,68.8375,98.59049519770488,98.8280762997132,97.8813559322034,-10.331765311213687,-0.7091392655014772
6013312000,81.1400773356617,75.0845970673017,45.9375,98.59049519770488,98.8280762997132,97.8813559322034,-35.2025773356617,-0.7091392655014772
6013313101,73.9553448921043,56.3980448677779,48.8375,98.59049519770488,98.8280762997132,97.8813559322034,-25.11784489210431,-0.7091392655014772
6013313102,71.9970063614819,58.4659731795964,42.55,98.62791567918168,98.4665253709014,97.3205383848455,-29.447006361481897,-1.3073772943361774
6013313103,44.642634401896,21.5440531394912,30.15,98.6154421853561,98.5662635581598,97.6944167497507,-14.492634401895998,-0.9210254356054008
6013313203,81.9508544343271,62.0629151522747,68.4625,98.59049519770488,98.8280762997132,97.8813559322034,-13.488354434327093,-0.7091392655014772
6013313204,48.5468379693152,21.631783431507696,27.7625,97.7048771360858,95.6863234010722,97.1834496510469,-20.7843379693152,-0.5214274850388989
6013313205,94.56155669202944,85.76262689560099,79.575,98.59049519770488,98.8280762997132,97.8813559322034,-14.986556692029438,-0.7091392655014772
6013313206,80.5912436073344,80.3860132848728,69.4875,98.59049519770488,98.8280762997132,97.8813559322034,-11.103743607334408,-0.7091392655014772
6013314102,85.4184857178496,83.5317708986089,76.575,98.59049519770488,98.8280762997132,97.8813559322034,-8.843485717849603,-0.7091392655014772
6013314103,30.9093176998877,42.636921920040095,29.75,98.59049519770488,98.8280762997132,97.8813559322034,-1.1593176998877013,-0.7091392655014772
6013314104,91.9047025071723,85.3490412332372,83.15,98.59049519770488,98.8280762997132,97.8813559322034,-8.754702507172297,-0.7091392655014772
6013314200,19.3838094050143,14.7386890587793,14.8625,98.59049519770488,98.8280762997132,97.8813559322034,-4.5213094050143,-0.7091392655014772
6013315000,80.67855806411379,89.81075322722148,91.0875,98.0790819508544,98.0551053484603,95.7128614157527,10.408941935886219,-2.3662205351017036
6013316000,9.716851690158409,2.8199022433889,1.125,85.2563302981165,84.37850642064579,67.3230309072782,-8.591851690158409,-17.9332993908383
6013317000,13.446426344019,4.749968667752849,1.325,85.2563302981165,84.37850642064579,67.3230309072782,-12.121426344019001,-17.9332993908383
6013318000,60.8955968566796,41.8598821907507,23.5125,85.2563302981165,84.37850642064579,67.3354935194417,-37.3830968566796,-17.920836778674797
6013319000,42.0356741923413,39.5287630028826,9.625,85.2563302981165,84.37850642064579,67.3230309072782,-32.4106741923413,-17.9332993908383
6013320001,83.90919296494948,79.1201905000627,85.5125,85.2563302981165,84.37850642064579,67.3230309072782,1.6033070350505199,-17.9332993908383
6013320003,63.4401895971061,52.6883068053641,21.1875,85.2563302981165,84.37850642064579,67.3230309072782,-42.2526895971061,-17.9332993908383
6013320004,72.1466882873893,77.80423611981449,80.4625,85.26880379194209,84.2912355067947,67.2482552342971,8.31581171261071,-18.020548557644986
6013321101,42.0855681676438,62.0754480511342,37.2125,85.2563302981165,84.37850642064579,67.3230309072782,-4.873068167643801,-17.9332993908383
6013321102,39.777971809904,12.9464845218699,16.425,74.7411750031184,54.9058720857748,36.3409770687936,-23.352971809904002,-38.4001979343248
6013321103,56.8167643757016,18.0599072565484,12.925,82.2377447923163,54.4321156962972,41.0019940179462,-43.8917643757016,-41.2357507743701
6013321200,85.1315953598603,78.8820654217321,80.6875,71.9970063614819,50.6669991272909,32.7766699900299,-4.444095359860299,-39.22033637145199
6013322000,51.2660596233005,24.7650081463843,32.9375,53.53623549956341,46.390724348585,31.6550348953141,-18.3285596233005,-21.88120060424931
6013323000,31.458151428215,28.8632660734428,34.125,53.0996632156667,46.390724348585,31.6550348953141,2.6668485717849997,-21.444628320352603
6013324001,97.0437819633279,95.50068930943729,93.45,35.4247224647624,14.6864480738063,9.75822532402792,-3.593781963327899,-25.666497140734478
6013324002,94.61145066733188,90.0238125078331,93.975,61.8311088936011,46.1912479740681,31.4057826520439,-0.6364506673318857,-30.425326241557197
6013325000,81.2523387800923,68.4546935706229,67.1,50.8170138455782,27.2285251215559,19.1799601196411,-14.152338780092308,-31.637053725937104
6013326000,37.6574778595485,19.5011906253917,20.1375,43.2954970687289,15.1726717366912,15.1545363908275,-17.5199778595485,-28.140960677901397
6013327000,86.1170013720843,79.6967038475999,95.85,95.9336410128477,94.4271287869343,88.0358923230309,9.732998627915691,-7.897748689816808
6013328000,66.5835100411625,54.029326983331295,71.55,97.3431458151428,97.13252711631968,91.8369890329013,4.966489958837499,-5.506156782241504
6013329000,81.30223275539478,71.3121945105903,94.1,97.2932518398403,97.0701907492831,92.2108673978066,12.797767244605211,-5.0823844420337
6013330000,23.487588873643496,21.3059280611605,61.3,91.8548085318698,79.9775589078669,64.2447657028913,37.8124111263565,-27.610042828978507
6013331000,46.6009729325184,47.4244892843715,35.375,90.8319820381689,74.96571499812988,62.5747756729811,-11.225972932518403,-28.257206365187805
6013332000,17.1510540102283,57.2502819902243,33.85,89.4848447050019,74.8036404438349,55.7951146560319,16.6989459897717,-33.689730048970006
6013333101,38.6553573655981,38.2880060157915,52.5,72.1965822626918,68.7570128412916,56.8419740777667,13.8446426344019,-15.354608184925105
6013333102,48.4096295372334,39.0650457450808,62.6375,72.15916178121489,68.283256451814,51.5453639082752,14.227870462766603,-20.613797872939692
6013333200,54.7586378944742,40.1178092492794,49.675,73.25682923786948,65.7025308565017,52.8788634097707,-5.083637894474201,-20.37796582809878
6013334001,66.8579269053262,41.3585662363705,53.7125,75.5644255956093,43.5980551053485,31.3060817547358,-13.145426905326197,-44.25834384087349
6013334004,65.3735811400773,35.1547813009149,55.375,72.15916178121489,69.1559655903254,56.8419740777667,-9.998581140077306,-15.317187703448191
6013334006,61.6065860047399,41.9350795839078,56.7,72.9699388798803,62.5732452312679,55.8449651046859,-4.9065860047399,-17.124973775194405
6013334200,93.950355494574,92.39253039227968,94.1625,21.466882873893,20.60840294227649,10.1445663010967,0.2121445054259965,-11.322316572796298
6013335000,55.556941499314,49.103897731545295,51.925,87.8258700261943,51.7391846403192,31.0069790628116,-3.631941499314003,-56.8188909633827
6013336101,58.4757390545092,39.9924802606843,57.75,97.3431458151428,95.22503428500188,88.7836490528415,-0.725739054509198,-8.559496762301308
6013336102,67.3069726830485,51.773405188620096,76.075,97.3431458151428,97.13252711631968,91.8120638085743,8.768027316951503,-5.531082006568511
6013336201,93.00236996382688,91.08910891089108,96.575,97.305725333666,97.1075925695051,92.2108673978066,3.5726300361731234,-5.094857935859409
6013336202,66.4837220905576,59.618999874671,59.925,94.9731819882749,74.9158459045007,54.648554336989,-6.558722090557609,-40.3246276512859
6013337100,60.745914930772095,42.1481388645194,61.125,87.8009230385431,57.2621867597556,40.1046859421735,0.3790850692279051,-47.69623709636961
6013337200,47.6861668953474,49.9310690562727,55.2,87.2895097916927,68.7071437476624,47.8190428713858,7.513833104652605,-39.4704669203069
6013337300,69.7143569913933,43.5392906379246,61.65,71.04902083073472,44.3336242363795,26.7696909272183,-8.064356991393304,-44.27932990351642
6013338101,50.1434451789946,59.8571249530016,53.2625,90.9068230011226,52.5370901383867,34.8953140578265,3.119054821005406,-56.0115089432961
6013338102,24.9095671697643,62.1882441408698,19.3,84.22103031058998,50.4425882059594,35.6804586241276,-5.609567169764301,-48.54057168646238
6013338201,69.2653112136709,51.6982077954631,53.7375,43.2830235749033,29.6721107093879,18.6939182452642,-15.527811213670901,-24.589105329639096
6013338203,94.11251091430708,94.9241759619,85.2375,20.7059997505301,16.0827826954245,14.9426719840479,-8.875010914307083,-5.763327766482201
6013338204,76.7494075090433,60.0451184358942,65.5375,16.6271672695522,20.6582720359057,9.43419740777667,-11.2119075090433,-7.192969861775529
6013338301,66.3090931769989,31.4575761373606,44.95,15.5419733067232,28.8243361176911,20.2018943170489,-21.359093176998897,4.6599210103257
6013338302,49.769240364226,33.0241884947988,57.3125,15.5793937882001,28.475252462286505,20.2018943170489,7.543259635774,4.6225005288488
6013339001,89.1605338655357,89.9862138112545,90.3875,23.82437320693529,46.4281261688069,30.3713858424726,1.2269661344643055,6.547012635537307
6013339002,92.6905326181864,90.41233237247769,83.5,25.695397280778305,27.7646178780701,15.827517447657,-9.190532618186396,-9.867879833121306
6013340001,94.3619807908195,91.013911517734,89.4125,23.4751153798179,32.8263308814362,21.5353938185444,-4.949480790819507,-1.939721561273501
6013340002,89.8341025321192,89.0337134979321,82.1125,22.3400274416864,15.0230644558035,10.3938185443669,-7.721602532119206,-11.946208897319499
6013341000,85.9797929400025,85.6372979070059,74.9125,27.4791068978421,20.533599301832705,13.8334995014955,-11.067292940002503,-13.645607396346602
6013343001,33.2792815267556,55.4204787567364,24.3125,25.707870774604,25.2088268295724,24.3768693918245,-8.966781526755597,-1.331001382779501
6013343002,64.0763377822128,67.7653841333501,52.475,18.0740925533242,18.127415534222692,10.6929212362911,-11.601337782212802,-7.381171317033099
6013343003,82.67431707621299,92.5303922797343,85.6,26.5435948609205,41.2791422515896,20.8748753738784,2.925682923787008,-5.6687194870421
6013345101,82.99862791567918,82.46647449555078,80.35,32.5558188848697,33.8611145742426,17.5348953140578,-2.648627915679185,-15.020923570811902
6013345102,80.57877011350878,88.9209174081965,84.125,32.3063490083572,41.378880438848,22.0837487537388,3.5462298864912185,-10.222600254618403
6013345103,48.3971560434078,18.7617495926808,13.8375,31.7699887738556,28.2757760877696,14.7681954137587,-34.5596560434078,-17.0017933600969
6013345105,87.8009230385431,93.4954254919163,82.5125,14.4941998253711,23.1891285375888,8.72382851445663,-5.288423038543101,-5.77037131091447
6013345108,73.3566171884745,69.4573254793834,82.7875,26.2192840214544,12.2802643061962,5.89481555333998,9.430882811525493,-20.324468468114418
6013345111,77.3231882250218,77.4909136483269,83.9875,32.0069851565423,41.378880438848,22.0837487537388,6.664311774978202,-9.9232364028035
6013345112,34.8010477734814,19.263065547061,29.8,26.4063864288387,20.109712005984296,8.18793619142572,-5.0010477734814,-18.21845023741298
6013345113,59.1493077210927,27.7979696703848,55.0875,12.4984408132718,5.61027303328762,1.76969092721834,-4.061807721092698,-10.72874988605346
6013345114,44.081327179743,39.2154405313949,42.5875,13.4963203193214,19.5112828824336,3.00348953140578,-1.4938271797430005,-10.49283078791562
6013345115,91.879755519521,83.69469858378238,91.425,32.2689285268804,37.3644184016955,19.7781655034895,-0.4547555195210009,-12.490763023390901
6013345116,82.16290382936259,82.8299285624765,87.05,32.3063490083572,41.378880438848,22.0837487537388,4.887096170637406,-10.222600254618403
6013345202,87.02756642135459,87.71775911768388,87.7625,30.2232755394786,36.6039147238499,18.5443668993021,0.7349335786454105,-11.678908640176498
6013345203,89.1231133840589,90.7256548439654,96.1625,13.2343769489834,23.5756140132153,6.28115653040877,7.039386615941098,-6.953220418574629
6013345204,88.8611700137209,85.08585035718758,87.2,6.74816015966072,7.305822216681211,2.61714855433699,-1.6611700137208913,-4.13101160532373
6013346101,72.5583135836348,67.8405815265071,90.025,19.2091804914557,10.3727714748784,5.27168494516451,17.466686416365206,-13.937495546291192
6013346102,85.3561182487215,55.9593934076952,82.725,7.24709991268554,6.2211694302456095,3.93818544366899,-2.6311182487215063,-3.30891446901655
6013346201,91.54297118622928,74.78380749467348,86.1,9.741798677809648,2.70539832938536,1.85692921236291,-5.442971186229286,-7.884869465446737
6013346203,86.3415242609455,79.25805238751718,85.3875,12.8476986403892,24.4358558783194,12.3130608175474,-0.9540242609455021,-0.5346378228418001
6013346204,39.4287139827866,28.1112921418724,42.3125,6.36148185106648,7.0689440219424,4.41176470588235,2.883786017213403,-1.9497171451841302
6013347000,33.4040164650118,19.2254668504825,21.025,31.3583634776101,13.8511407555168,11.8270189431705,-12.379016465011802,-19.5313445344396
6013348000,91.2311338405888,94.7361824790074,83.7625,18.3984033927903,13.0657025308565,16.4257228315055,-7.468633840588794,-1.9726805612848004
6013349000,81.04028938505678,86.03835067051011,60.75,18.485717849569696,14.3622989652163,17.9835493519442,-20.29028938505678,-0.5021684976254974
6013350000,83.6347761007858,81.6518360696829,67.0375,15.1178745166521,3.2290238124922106,4.82303090727817,-16.597276100785805,-10.29484360937393
6013351102,14.9681925907447,,40.7375,28.701509292752892,22.75277396833309,10.3439680957129,25.769307409255298,-18.357541197039993
6013351103,11.2136709492329,,14.2,30.934264687539,44.0344096746042,19.1674975074776,2.9863290507670985,-11.7667671800614
6013351200,25.2837719845329,28.6502067928312,23.325,17.4254708743919,6.53285126542825,7.49002991026919,-1.958771984532902,-9.935440964122709
6013352101,24.57278283647249,22.7096127334252,19.5875,8.6191842335038,2.10696920583468,4.3369890329013,-4.985282836472493,-4.2821952006025
6013352102,14.9058251216166,5.97819275598446,22.4375,8.44455531994512,2.31891285375888,4.27467597208375,7.5316748783834,-4.169879347861371
6013352201,22.1030310589996,21.7195137235243,22.425,9.20543844330797,1.00984914599177,0.859920239282154,0.3219689410003994,-8.345518204025817
6013352202,10.190844455532,3.020428625141,10.825,9.105650492703008,1.04725096621369,1.321036889332,0.6341555444679994,-7.7846136033710085
6013353001,88.88611700137211,85.3239754355182,69.3,10.0785830111014,7.393093130532349,1.34596211365902,-19.586117001372116,-8.73262089744238
6013353002,90.3330422851441,93.5831557839328,49.35,12.8227516527379,3.90225657648672,2.29312063808574,-40.9830422851441,-10.52963101465216
6013354001,78.5954845952351,82.4790073944103,72.1375,10.0162155419733,7.2808876698666,3.83848454636092,-6.457984595235104,-6.1777309956123805
6013354002,77.5726581015342,91.1392405063291,52.275,13.8580516402644,4.17653659144745,3.07826520438684,-25.297658101534203,-10.77978643587756
6013355107,15.0305600598728,17.3580649204161,24.9125,98.87738555569408,98.60366537838168,97.9187437686939,9.881939940127202,-0.9586417870001753
