linguistic_isolation_pctl,traffic_pctl,solid_waste_pctl,cardiovascular_disease_pctl
60.6171335769387,98.4625,52.8980526918671,62.2632103688933
49.5736906211937,83.2125,9.66781214203895,10.4810568295115
4.58790093382054,85.75,0.0,10.8175473579262
8.48558668290702,67.1125,0.0,0.747756729810568
52.0097442143727,59.8125,0.0,11.9267198404786
50.0067668155366,38.55,9.66781214203895,24.4391824526421
17.2553796183516,4.4625,0.0,14.6061814556331
33.3062660711869,50.2375,35.7159221076747,15.4536390827517
14.2779807822439,53.3375,0.0,23.1306081754736
72.5131952902964,35.8,0.0,30.3215353938185
75.5311950196238,84.4875,35.7159221076747,4.0752741774676
28.7995669238057,28.1875,0.0,34.0478564307079
7.37582893490324,70.0,37.5715922107675,20.2517447657029
0.920286912978752,26.3875,93.3333333333333,7.73928215353938
14.2779807822439,40.6125,0.0,2.61714855433699
13.3035593449723,28.5625,0.0,11.228813559322
23.765056164569,46.4,35.7159221076747,6.46809571286142
0.0,70.825,0.0,7.34047856430708
40.4384896467722,93.9125,11.5922107674685,60.2816550348953
83.840844498579,35.7625,2.52004581901489,22.6694915254237
9.46000812017864,46.3625,60.1145475372279,37.0014955134596
1.81350656381107,45.05,63.6655211912944,12.3130608175474
41.4399783461903,18.0375,9.66781214203895,31.0942173479561
24.766544863987,80.825,0.0,6.36839481555334
14.2779807822439,11.275,0.0,67.5722831505483
7.37582893490324,25.4625,0.0,17.4975074775673
39.2069292191095,67.6875,0.0,43.0209371884347
4.58790093382054,44.7375,0.0,10.4810568295115
10.4479631885235,24.9,0.0,16.7497507477567
71.9177155230748,64.5875,0.0,2.43020937188435
43.294085803221,61.0875,0.0,14.1824526420738
0.0,21.05,83.2760595647194,5.54586241276172
,30.5625,25.7273768613975,71.4855433698903
43.8760319393693,89.875,91.0423825887743,56.5179461615155
17.2553796183516,98.8875,0.0,34.3469591226321
61.5374204899175,88.475,0.0,43.5817547357926
16.3621599675193,12.9875,0.0,57.4900299102692
9.46000812017864,82.025,0.0,51.6076769690927
11.2735146839897,76.3875,0.0,12.3753738783649
25.5514954662336,42.075,92.8064146620848,41.6126620139581
69.7929354445798,53.1,0.0,17.4975074775673
20.584652862363,46.225,9.66781214203895,44.5289132602193
27.2567329814589,80.35,0.0,12.475074775673
11.2735146839897,13.5625,0.0,28.5393818544367
,80.2625,0.0,4.53639082751745
47.6789822709433,28.2125,0.0,4.69840478564307
32.0341047503045,99.3,59.1752577319588,52.5548354935194
17.2553796183516,12.575,0.0,77.5797607178465
32.0341047503045,17.9125,0.0,44.3544366899302
44.7557179591284,86.05,0.0,44.8529411764706
79.7807551766139,80.375,0.0,18.8310069790628
2.81499526322912,29.825,0.0,26.8943170488534
